x,y,z,yaw
6.8414,44.9579,0.0000,0.112630
6.8414,44.9579,0.0000,0.112630
6.8414,44.9579,0.0000,0.112630
6.8504,44.9579,0.0000,0.112630
6.8414,44.9468,0.0000,0.112630
6.8414,44.9579,0.0000,0.112630
6.8414,44.9468,0.0000,0.112630
6.8414,44.9357,0.0000,0.112630
6.8414,44.9357,0.0000,0.112630
6.8414,44.9357,0.0000,0.112630
6.8325,44.9357,0.0000,0.112630
6.8325,44.9357,0.0000,0.112630
6.8682,44.9357,0.0000,0.137375
7.0287,44.9579,0.0000,-0.000001
7.1536,44.9579,0.0000,0.216135
7.3053,44.9912,0.0000,0.069013
7.4658,45.0023,0.0000,0.175907
7.6531,45.0356,0.0000,0.056495
7.8494,45.0467,0.0000,0.213097
8.0545,45.0911,0.0000,0.112633
8.2508,45.1133,0.0000,0.193985
8.4202,45.1466,0.0000,0.130227
8.5897,45.1688,0.0000,0.000002
8.7592,45.1688,0.0000,0.062130
8.9376,45.1799,0.0000,0.175906
9.1249,45.2132,0.0000,-0.137373
9.2854,45.1910,0.0000,-0.350805
9.4371,45.1355,0.0000,-0.413779
9.5887,45.0689,0.0000,-0.582463
9.7403,44.9690,0.0000,-0.505128
9.9009,44.8802,0.0000,-0.677825
10.0525,44.7582,0.0000,-0.962381
10.1685,44.5917,0.0000,-1.065987
10.2666,44.4141,0.0000,-1.054739
10.3736,44.2255,0.0000,-1.209199
10.4450,44.0368,0.0000,-1.351140
10.4896,43.8370,0.0000,-1.168499
10.5699,43.6484,0.0000,-1.334193
10.6234,43.4264,0.0000,-1.470665
10.6412,43.2488,0.0000,-1.503919
10.6502,43.1157,0.0000,-1.632541
10.6412,42.9714,0.0000,-1.632541
10.6412,42.9492,0.0000,-1.632541
10.6502,42.9492,0.0000,-1.632541
10.6412,42.9492,0.0000,-1.632541
10.6145,42.9270,0.0000,-1.632541
10.6145,42.9270,0.0000,-1.632541
10.6145,42.9381,0.0000,-1.632541
10.6056,42.9270,0.0000,-1.632541
10.6056,42.9270,0.0000,-1.632541
10.6056,42.9048,0.0000,-1.481729
10.6145,42.8049,0.0000,-1.497858
10.6234,42.6828,0.0000,-1.359662
10.6591,42.5164,0.0000,-1.520604
10.6680,42.3388,0.0000,-1.470665
10.6858,42.1612,0.0000,-1.387405
10.7126,42.0170,0.0000,-1.570795
10.7126,41.8505,0.0000,-1.632541
10.7037,41.7062,0.0000,-1.659862
10.6858,41.5065,0.0000,-1.570795
10.6858,41.2068,0.0000,-1.602933
10.6769,40.9294,0.0000,-1.570795
10.6769,40.6963,0.0000,-1.600553
10.6680,40.3967,0.0000,-1.698689
10.6323,40.1192,0.0000,-1.630260
10.6145,39.8196,0.0000,-1.601698
10.6056,39.5310,0.0000,-1.635005
10.5877,39.2536,0.0000,-1.640571
10.5699,38.9983,0.0000,-1.693821
10.5342,38.7098,0.0000,-1.602933
10.5253,38.4323,0.0000,-1.689308
10.4896,38.1327,0.0000,-1.709674
10.4539,37.8774,0.0000,-1.601698
10.4450,37.5889,0.0000,-1.659862
10.4183,37.2892,0.0000,-1.735575
